#OTU ID	KO1	KO2	KO3	KO4	KO5	KO6	OE1	OE2	OE3	OE4	OE5	OE6	WT1	WT2	WT3	WT4	WT5	WT6
1136913	59	52	63	69	24	51	84	66	50	50	59	95	57	61	62	53	51	83
1126427	27	32	16	31	19	60	19	22	33	17	67	28	33	21	11	28	31	17
135933	1	1	1	1	0	3	0	0	0	2	4	3	1	0	2	0	2	2
172808	7	0	4	6	6	6	2	2	3	3	3	3	3	7	4	5	5	7
334324	5	6	3	3	2	5	11	4	10	4	16	3	2	4	4	7	8	11
4478654	2	5	1	0	1	2	1	4	4	2	2	1	3	1	3	0	0	1
138062	48	43	56	29	38	60	51	137	186	92	60	30	50	52	58	68	23	42
544457	297	829	529	346	342	438	142	193	113	306	282	172	412	522	232	622	1661	228
4360252	20	40	12	20	43	18	19	25	16	37	19	21	36	19	36	23	20	37
219727	65	0	4	5	2	3	4	11	8	1	0	7	0	1	1	1	2	1
2618782	4	3	0	5	1	1	3	3	1	5	1	1	3	0	0	1	2	1
4301407	15	1	23	11	1	6	9	2	2	2	3	3	7	5	4	25	3	1
650099	40	29	58	50	53	38	25	17	20	13	38	22	30	18	32	22	24	33
580635	55	9	34	47	14	14	89	19	39	44	41	86	15	20	40	43	21	32
4294646	55	28	59	58	97	54	28	44	65	98	92	72	32	53	41	56	55	50
783209	5	3	2	0	0	0	0	2	2	1	0	0	3	0	6	0	2	1
243709	111	99	191	151	199	131	55	53	57	77	88	71	60	88	62	112	91	85
1033018	7	1	2	11	6	14	3	0	6	2	2	3	2	2	3	2	2	1
218095	9	4	16	18	7	21	6	13	2	11	8	7	9	13	23	11	7	5
369289	74	122	77	13	4	53	44	47	149	49	26	64	36	24	45	58	87	66
1126866	53	55	133	80	272	42	40	64	16	88	95	56	60	49	56	97	139	74
246078	8	14	2	9	1	5	15	17	4	11	17	7	11	16	17	12	13	12
223418	5	11	19	16	5	12	12	19	8	2	13	12	12	10	11	13	12	9
1939004	11	7	10	6	9	11	5	1	10	5	27	4	11	85	12	7	32	5
1061429	20	6	12	17	20	22	9	25	50	55	29	34	26	46	36	56	15	32
743788	13	3	25	0	1	2	0	38	3	2	0	6	0	1	14	3	0	2
3329855	91	100	95	78	122	138	29	26	46	58	56	57	46	55	57	79	66	59
363198	48	44	74	25	60	97	46	43	21	21	31	47	26	21	29	25	27	37
511659	37	30	52	35	43	51	38	61	28	32	46	27	28	23	67	42	27	34
4008562	94	41	58	97	76	356	42	36	70	64	48	106	53	49	91	60	57	65
250348	21	14	14	7	20	16	7	8	5	7	13	7	7	13	9	6	9	8
719367	189	201	207	228	303	265	169	140	162	159	197	164	165	153	188	325	237	214
819400	270	263	226	195	182	238	351	226	247	273	286	320	283	372	394	289	249	379
574020	14	14	29	10	9	8	5	14	13	9	9	10	9	8	7	11	9	20
571867	28	20	20	12	7	10	23	27	21	13	13	34	18	6	28	9	14	47
1032653	14	15	4	6	4	12	25	9	10	8	16	23	8	9	12	4	19	9
1107716	4	0	0	1	1	1	0	0	1	0	1	0	0	0	0	0	1	0
2324042	10	11	6	10	9	13	16	20	10	10	15	14	16	11	15	5	12	8
1108799	36	19	82	19	11	21	55	29	44	51	55	45	32	58	71	45	25	98
576136	20	16	57	61	3	20	20	14	2	13	21	12	5	6	14	27	5	17
610418	68	92	82	110	85	103	85	65	66	67	226	65	81	105	95	69	67	99
822432	32	16	10	16	8	9	79	64	66	51	44	26	32	47	77	47	22	53
978255	12	11	11	16	13	16	39	8	12	28	18	16	27	41	23	32	30	22
30134	2	0	0	1	1	2	0	1	1	0	2	1	0	0	0	1	0	0
878663	14	15	4	1	5	47	33	14	8	9	5	14	4	12	4	13	13	6
114176	28	51	12	31	23	20	15	17	24	17	16	14	39	20	32	31	15	35
756603	63	89	21	1185	534	40	94	132	56	166	81	90	285	48	115	128	88	189
434250	3	0	0	1	2	1	1	2	4	1	1	3	2	2	1	0	2	2
102122	14	9	17	7	6	3	27	21	40	28	17	28	30	65	37	52	41	36
925695	91	132	129	130	116	116	83	141	103	63	140	69	92	119	104	102	121	89
1142871	7	33	9	4	4	9	14	29	22	10	8	21	13	13	19	10	5	11
4295043	16	7	12	8	13	21	16	11	6	9	12	12	10	10	13	11	14	13
137233	25	16	28	22	63	30	18	17	25	15	31	14	51	50	35	40	32	36
1111634	5	3	0	1	1	1	14	18	2	7	17	10	16	6	13	5	14	8
563475	5	21	15	18	6	10	11	9	11	6	15	9	9	20	16	14	10	8
112168	13	13	12	10	5	16	31	20	30	22	25	27	18	14	33	17	10	26
688784	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
343239	37	41	81	71	111	78	29	93	86	56	96	41	71	48	71	56	104	96
217201	28	34	38	42	7	34	51	19	31	25	29	41	20	13	31	13	17	24
158871	11	11	3	0	0	6	3	12	16	4	0	15	2	2	6	0	11	1
245552	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0
590441	23	13	10	7	10	14	16	6	17	13	16	16	14	10	8	40	12	18
1130846	127	249	201	147	98	117	132	217	161	121	155	109	133	152	170	190	127	183
2827695	2	7	4	0	2	2	8	2	5	12	7	6	8	2	6	24	0	11
860073	33	10	71	45	107	115	21	62	13	24	26	16	20	24	23	24	38	24
807703	2	1	0	2	1	0	3	1	0	1	2	0	1	0	1	1	2	1
152462	9	14	11	1	8	9	14	1	7	3	11	8	4	7	5	4	9	13
274934	3	0	1	0	1	0	1	0	2	1	0	2	2	0	2	0	1	1
582988	98	30	8	16	99	2	22	15	51	334	40	16	41	23	89	106	16	27
572519	27	20	17	22	3	19	12	26	29	21	19	35	43	10	13	40	8	12
1109964	76	77	96	116	103	118	67	42	57	57	45	83	32	47	57	65	49	59
538315	53	95	105	61	26	47	75	72	57	59	57	59	50	83	63	101	46	99
2801319	8	5	4	0	4	12	6	3	10	15	7	7	10	7	12	8	4	4
253573	59	88	51	48	30	66	84	105	87	62	57	91	74	58	72	76	55	71
4405719	21	21	17	42	24	45	25	16	23	18	22	19	27	34	22	16	23	21
226373	12	42	35	16	31	34	22	17	10	9	23	18	16	13	25	23	38	21
343608	62	14	32	50	278	18	27	50	13	92	64	35	30	5	48	55	31	62
4356724	4	2	4	1	0	1	1	4	0	3	1	0	1	4	2	1	0	1
555635	11	4	4	3	5	7	5	7	7	4	9	7	8	8	10	6	8	10
217506	82	49	98	225	176	216	25	15	83	52	46	30	151	146	62	84	78	77
3334374	26	37	28	26	23	24	30	44	23	18	32	32	37	33	29	21	27	26
576963	3	3	1	0	0	1	3	5	3	1	1	0	2	2	0	1	4	0
651643	12	4	11	11	36	16	5	1	9	7	7	4	15	14	10	4	14	8
269901	4	3	1	1	6	3	13	25	2	8	48	6	1	4	3	14	1	4
1110760	13	13	19	12	10	11	5	14	15	13	5	10	12	5	12	15	7	8
834020	10	4	5	5	3	9	7	2	2	2	1	4	2	3	2	2	6	5
1074016	103	44	70	118	73	101	20	26	69	41	17	18	102	44	22	27	87	43
585143	13	24	18	26	27	16	11	39	117	10	61	10	54	32	24	22	55	59
810175	14	12	19	26	73	19	13	11	12	15	65	28	11	13	20	28	43	29
792868	390	233	307	591	431	614	90	60	143	115	164	156	170	220	134	204	227	186
4429884	5	1	2	2	0	3	1	1	1	1	0	0	0	2	0	0	0	1
103478	14	16	9	9	3	20	9	20	6	10	15	13	7	5	13	8	10	9
545121	7	2	0	4	3	4	5	0	4	4	4	5	6	8	2	1	1	2
4467413	2	3	0	3	0	12	2	2	0	29	0	0	0	0	2	0	1	7
535678	14	41	64	1	1	14	4	4	7	7	3	4	1	4	1	5	47	3
4344420	4	2	4	5	0	1	13	10	8	8	15	11	4	8	10	4	5	7
843254	20	14	33	14	58	13	12	15	10	7	16	10	25	33	16	22	19	28
86545	3	3	1	0	0	1	2	0	0	2	1	2	1	1	1	3	0	3
1637278	13	9	8	0	0	38	11	2	3	7	5	3	1	0	4	9	0	5
2920135	19	34	26	17	34	32	10	8	18	7	15	14	7	21	14	15	22	17
928972	3	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0
4325163	30	28	53	14	31	24	5	11	5	11	19	7	6	10	22	17	9	12
746944	73	72	59	73	184	75	120	83	66	105	61	44	112	141	125	87	76	134
240506	5	3	1	1	8	11	5	6	2	4	3	11	7	6	3	1	3	2
1108726	165	112	164	189	197	257	124	105	208	270	135	96	181	194	193	165	145	161
651642	2	0	0	0	0	2	2	0	4	1	3	0	1	0	0	1	1	0
510999	41	61	69	37	60	92	47	25	21	30	45	38	20	26	25	34	36	39
209507	18	17	40	8	15	31	11	10	8	12	10	7	8	4	14	4	11	10
586306	30	36	24	22	27	26	50	45	23	25	29	40	8	24	47	28	32	32
113214	7	6	2	2	0	0	9	4	4	2	2	5	3	0	3	0	1	6
846710	7	3	0	2	3	2	0	3	1	6	1	0	0	3	1	0	1	5
257270	60	71	201	23	31	65	35	33	33	35	20	23	17	24	32	33	12	18
565240	4	8	0	2	2	1	14	6	10	8	12	10	8	6	7	4	4	23
4035617	82	17	8	29	28	14	11	17	14	45	19	18	34	31	16	14	22	26
320782	15	10	3	13	21	10	22	12	19	9	16	19	11	6	15	12	15	27
582813	9	16	4	2	1	6	3	6	12	9	7	7	4	4	11	3	3	10
807761	1	3	1	0	0	2	3	3	5	7	1	4	6	1	0	3	4	6
587540	5	5	7	1	6	4	6	5	2	2	4	8	5	7	3	10	2	4
766807	5	1	2	3	20	19	9	10	8	3	3	7	0	5	4	2	0	7
612438	208	255	54	379	119	160	120	228	123	210	209	115	337	305	179	233	181	183
571263	68	86	96	105	118	94	62	70	64	67	109	61	63	74	73	137	125	97
776787	66	73	80	73	110	74	26	29	49	50	54	71	50	70	55	47	69	35
3936243	4	7	12	4	6	9	6	14	13	13	14	9	4	5	14	5	4	13
569341	58	38	6	14	7	17	33	33	65	46	36	21	42	34	87	173	46	45
113760	16	28	41	19	22	20	9	31	8	18	19	13	15	7	30	38	20	20
3768995	1	0	1	0	0	0	0	0	4	0	0	1	4	0	0	0	0	0
4460363	38	47	40	35	23	68	46	48	43	29	37	44	29	26	54	31	38	33
253744	10	17	9	24	13	18	9	15	13	10	12	9	26	14	14	18	14	14
131892	16	9	12	12	10	13	11	8	9	5	13	15	7	7	5	6	8	7
815724	15	24	5	4	3	9	14	13	9	14	7	12	48	7	13	1	12	9
510204	11	13	7	8	10	29	7	21	31	30	14	33	22	8	15	34	12	16
849118	6	2	2	6	2	1	3	4	1	2	4	3	2	3	2	2	1	1
585830	23	38	24	20	8	13	78	33	63	26	35	33	21	33	36	35	37	40
588969	8	13	19	14	7	10	9	14	9	7	9	8	6	11	13	12	18	9
4348745	1	0	0	0	0	0	2	1	2	0	2	1	1	3	1	0	0	2
304062	67	22	25	57	80	49	102	86	53	64	37	44	139	83	58	47	50	83
590356	95	61	145	39	32	48	102	44	55	64	109	77	74	62	98	83	72	111
2362284	44	49	32	30	31	44	53	34	35	36	54	61	50	51	65	62	55	81
829373	11	43	77	57	11	30	24	32	22	22	36	25	46	33	26	47	28	47
206124	70	60	92	31	14	35	74	56	41	45	59	74	50	28	55	49	35	65
540592	81	98	12	28	33	56	104	55	62	47	75	110	60	38	74	41	56	70
1129719	31	59	7	22	69	23	25	61	49	36	32	16	30	29	35	16	7	34
3498923	26	17	12	6	11	7	17	18	9	32	14	15	4	4	6	12	6	8
561452	21	54	28	20	17	23	36	48	28	30	38	37	39	28	32	31	36	34
572097	33	39	20	50	11	37	49	34	32	31	25	40	26	16	29	24	13	19
4358703	1	0	0	0	0	0	0	0	1	0	2	1	0	1	0	0	0	0
87098	5	4	1	0	0	0	0	2	1	0	0	1	2	21	1	0	0	2
938496	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
823382	34	67	114	89	114	74	36	63	53	28	143	45	65	47	65	54	63	53
581639	48	18	11	28	42	41	20	15	17	17	14	11	23	16	14	18	18	17
456617	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0
583185	7	5	11	6	2	6	6	8	5	3	5	8	6	5	9	7	7	4
949660	6	1	0	2	1	2	1	3	0	1	1	2	0	0	6	0	0	0
142425	64	54	101	38	346	77	184	120	70	93	75	38	168	84	131	115	74	203
311118	24	40	31	33	19	34	35	52	43	30	27	49	36	33	59	27	21	53
569066	7	9	62	38	29	13	20	11	6	11	7	20	6	34	30	12	24	20
1889810	32	117	622	314	193	212	196	733	675	469	373	122	288	298	239	204	473	588
249068	65	123	80	77	25	60	111	129	90	82	71	94	83	62	107	59	61	92
4476590	3	1	2	2	1	2	6	2	1	2	1	1	5	0	3	0	1	2
4418677	8	3	2	2	4	0	0	1	3	3	2	1	1	2	5	5	1	2
4445338	6	2	2	2	4	2	4	5	2	0	2	9	10	13	12	3	8	6
4385959	36	20	32	36	20	42	35	21	47	34	39	30	39	77	68	88	63	49
964020	1	0	0	0	0	0	0	0	0	2	0	5	1	0	1	0	0	0
548468	16	3	78	37	52	14	14	76	8	25	44	21	38	23	16	28	58	41
1657331	5	3	1	4	2	3	7	3	3	7	9	4	5	2	3	3	1	5
4358255	317	403	194	173	219	336	278	301	108	265	148	205	126	91	218	84	174	246
4348382	228	106	168	392	290	474	96	64	439	299	184	211	425	872	154	246	289	183
138702	18	3	1	3	0	9	10	10	45	6	14	13	7	1	11	7	6	10
527154	8	4	2	4	8	8	12	3	8	12	3	9	1	4	13	1	9	4
4315843	111	120	376	190	390	245	110	182	83	124	179	69	180	230	119	187	327	207
358785	12	21	7	19	10	11	20	8	19	7	10	17	9	13	7	5	10	13
533994	135	131	113	138	131	165	95	54	93	65	115	109	85	91	129	114	113	86
2199910	5	15	18	4	4	5	3	6	6	2	1	3	7	8	3	9	1	9
4362819	12	13	1	2	3	10	26	26	13	7	8	5	6	3	5	2	14	1
4318219	6	4	27	1	0	5	8	5	2	1	2	1	1	2	9	1	3	4
1083508	13	12	16	15	30	23	16	17	27	13	50	15	14	16	14	15	13	67
563670	94	122	159	102	67	96	56	106	130	87	83	59	197	140	125	93	219	198
4436752	1	1	0	0	0	3	4	2	0	3	7	0	1	0	0	2	0	0
1500418	3	3	5	0	0	8	4	5	4	5	3	4	2	5	4	0	4	9
583756	3	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0
4442627	36	33	23	16	2	14	71	33	31	29	24	66	31	15	30	13	18	44
2545365	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1124560	1	0	0	0	0	0	3	0	1	0	0	0	0	0	0	0	0	0
1081614	101	230	681	6	39	99	44	23	441	300	27	86	106	69	76	32	54	71
170490	1	1	2	0	0	0	0	0	1	0	1	2	1	0	0	2	1	0
749563	3	1	10	0	0	0	0	0	0	0	0	1	4	1	2	3	2	4
518380	42	42	98	91	123	64	109	69	109	134	104	86	124	238	194	167	141	114
4382404	6	9	2	4	11	6	9	16	13	9	7	12	3	4	16	3	6	8
610486	16	1	2	1	8	2	1	5	5	7	4	1	3	6	4	7	1	2
828443	15	4	9	12	11	18	8	48	11	14	17	17	8	10	6	14	16	22
4308190	6	1	0	0	0	3	0	1	3	2	0	0	0	2	0	0	1	0
81252	4	1	0	0	4	2	2	5	7	3	4	15	1	6	1	4	2	2
545134	118	129	277	246	365	267	121	341	366	215	324	137	248	198	318	203	426	349
816001	5	7	5	7	4	5	5	7	3	4	6	7	5	3	12	8	6	10
164500	1	0	2	0	0	1	0	0	1	1	0	1	0	0	0	0	0	0
655278	4	12	24	2	1	5	6	11	7	4	5	6	0	4	2	4	3	9
238031	52	32	24	29	19	17	23	47	247	140	39	46	88	30	57	88	26	36
243954	67	65	113	87	109	139	59	47	42	46	74	52	38	74	58	68	70	64
99330	4	1	4	10	4	2	3	2	6	6	3	4	3	6	3	1	6	3
822874	10	14	6	16	11	15	31	10	9	8	15	20	6	13	12	16	7	8
822776	31	31	21	93	17	75	11	5	42	15	15	58	22	15	31	9	53	14
547544	10	15	4	11	6	7	5	14	8	8	10	14	20	9	7	7	12	6
4424553	16	16	15	13	15	11	64	35	32	37	31	57	17	13	27	95	10	33
936967	5	1	0	0	1	0	6	2	1	2	0	0	0	0	3	0	0	1
210800	1	1	1	0	0	0	0	0	0	1	0	1	0	0	1	0	0	0
264229	8	8	0	8	3	3	5	7	12	3	1	5	6	1	0	5	6	1
4816	52	33	171	62	163	74	30	116	26	41	85	30	101	42	44	81	135	86
4463765	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
4296364	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0
382468	11	22	8	24	1	2	5	30	17	7	8	19	4	2	10	9	8	18
250298	62	107	7	30	26	32	37	73	36	24	29	38	38	51	83	37	56	34
225453	32	4	10	11	31	6	10	86	182	94	12	8	94	12	36	11	8	32
254205	15	4	4	1	0	15	0	1	15	1	7	4	2	15	3	0	0	6
1108960	184	158	476	489	358	295	114	66	154	107	147	174	110	241	119	236	139	119
4466432	13	1	5	0	17	3	9	11	8	9	5	4	4	4	0	4	20	8
751360	22	7	17	5	14	3	6	14	0	1	5	9	8	11	1	13	16	8
949062	6	7	14	21	4	4	8	4	5	4	3	7	3	9	6	5	5	11
647906	9	17	0	7	3	7	6	13	6	6	5	8	12	5	8	5	5	12
329490	38	57	46	38	117	23	12	23	22	7	29	26	56	16	51	29	27	15
151835	32	5	7	16	19	17	0	0	5	6	1	5	1	4	2	6	6	4
2294362	3	1	2	3	1	1	4	2	1	2	1	5	0	3	2	1	0	5
938901	8	10	7	14	6	6	12	5	6	9	14	14	8	8	8	3	9	7
4433029	1	0	0	1	0	1	2	1	0	1	1	0	0	0	0	0	0	1
4326152	2	0	1	0	0	0	0	0	0	0	1	0	1	1	0	0	0	1
3352047	5	1	10	3	2	2	6	7	4	6	6	14	4	4	9	7	8	7
704462	6	1	0	3	1	2	0	4	4	7	0	1	1	5	4	4	1	1
2317955	3	2	3	5	1	1	1	7	2	1	7	5	3	2	9	2	2	0
241110	1	0	1	1	1	0	1	2	0	0	0	0	0	0	0	0	0	0
611192	17	25	22	18	7	17	23	33	26	24	35	23	27	17	32	19	16	46
1012112	31	27	12	22	15	64	95	41	26	23	45	64	27	23	37	15	26	28
144720	105	61	198	145	173	113	142	157	136	114	175	205	56	83	98	127	174	118
357011	15	11	21	10	5	11	14	9	9	10	5	9	9	2	15	5	4	9
18609	6	8	5	4	2	6	12	9	8	8	6	16	9	9	10	15	3	19
215615	135	290	131	237	44	94	224	191	175	235	194	172	377	397	276	261	331	196
690938	5	2	13	6	13	10	3	8	17	4	2	7	5	13	6	5	7	6
100104	7	0	0	0	0	2	0	0	4	1	0	2	0	1	0	0	0	0
154981	7	13	5	12	5	4	0	3	1	1	0	2	4	3	1	5	13	1
315196	28	17	15	17	33	28	18	18	17	10	23	17	16	25	11	10	15	15
704110	23	30	48	16	88	22	22	26	10	10	16	7	28	21	20	17	22	22
4427396	2	0	4	0	2	1	2	3	6	2	5	16	4	1	10	1	3	4
222905	2	1	1	0	0	0	2	1	0	0	2	1	4	1	4	0	2	0
