OTUID	logFC	logCPM	PValue	FDR	level	Kingdom	Phylum	Class	Order	Family	Genus	Species	MeanA	MeanB	KO1	KO2	KO3	KO4	KO5	KO6	OE1	OE2	OE3	OE4	OE5	OE6
ASV_1135	-2.243	6.947	0.000758707644140278	0.020801234576846	Depleted	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Unassigned	Unassigned	0.002	0.012	0.006	0	0	0	0.003	0.003	0.016	0.015	0.006	0.012	0.015	0.009
ASV_1068	1.701	10.485	0.000790294280671771	0.021281235154221	Enriched	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Unassigned	Unassigned	Unassigned	0.185	0.072	0.162	0.168	0.472	0.074	0.07	0.167	0.091	0.073	0.067	0.102	0.046	0.051
ASV_671	-4.502	8.129	0.000792386415316738	0.021281235154221	Depleted	Bacteria	Firmicutes	Bacilli	Bacillales	Paenibacillaceae_1	Paenibacillus	Unassigned	0.001	0.054	0	0.003	0	0.005	0	0	0.291	0.018	0.003	0	0.006	0.003
ASV_253	1.427	9.451	0.000811397658230676	0.0214783118349046	Enriched	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Unassigned	Unassigned	Unassigned	0.082	0.038	0.067	0.042	0.075	0.114	0.083	0.112	0.022	0.043	0.041	0.037	0.049	0.038
ASV_274	1.929	9.712	0.000823588722677121	0.0214783118349046	Enriched	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Pseudonocardiaceae	Lentzea	Lentzea_kentuckyensis	0.105	0.035	0.082	0.092	0.057	0.088	0.28	0.033	0.019	0.037	0.05	0.015	0.061	0.032
ASV_1080	-3.46	7.075	0.000824205735305988	0.0214783118349046	Depleted	Bacteria	Chloroflexi	Chloroflexia	Unassigned	Unassigned	Unassigned	Unassigned	0.001	0.016	0	0.006	0	0	0	0	0.006	0.049	0.023	0.003	0.003	0.009
ASV_1988	-3.434	6.737	0.000868115703997718	0.0223318537930515	Depleted	Bacteria	Chloroflexi	Chloroflexia	Chloroflexales	Unassigned	Unassigned	Unassigned	0	0.01	0	0	0	0	0.003	0	0.009	0.015	0	0.003	0.024	0.009
ASV_961	2.728	7.567	0.000873928928831423	0.0223318537930515	Enriched	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Nocardioidaceae	Unassigned	Unassigned	0.02	0.004	0.03	0.006	0.042	0.013	0.023	0.008	0	0.009	0	0	0.012	0
ASV_2314	-3.145	6.597	0.000889829086130616	0.0225195207182287	Depleted	Bacteria	Planctomycetes	Planctomycetia	Planctomycetales	Planctomycetaceae	Blastopirellula	Unassigned	0	0.008	0	0.003	0	0	0	0	0.006	0.018	0.006	0.003	0.003	0.013
ASV_1333	-2.138	7.048	0.000903395809643154	0.0225217633315925	Depleted	Bacteria	Proteobacteria	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	0.002	0.014	0.009	0.003	0	0	0	0.003	0.016	0.009	0.009	0.015	0.018	0.016
ASV_2103	-3.588	6.8	0.000907031501956232	0.0225217633315925	Depleted	Bacteria	Bacteroidetes	Cytophagia	Cytophagales	Unassigned	Ohtaekwangia	Unassigned	0.001	0.012	0.003	0	0	0	0	0	0.041	0	0.009	0.009	0.003	0.009
ASV_553	-1.806	7.937	0.000921501772833052	0.0226672211784728	Depleted	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Unassigned	Unassigned	Unassigned	0.007	0.033	0.006	0.011	0.008	0.016	0.003	0	0.05	0.027	0.041	0.034	0.018	0.025
ASV_1847	-2.952	6.532	0.000947296788962993	0.0230501771995094	Depleted	Bacteria	Proteobacteria	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	0	0.007	0	0	0	0	0.003	0	0.009	0.006	0.003	0.009	0.003	0.013
ASV_206	2.14	10.545	0.000954585605906736	0.0230501771995094	Enriched	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Bradyrhizobiaceae	Bosea	Unassigned	0.2	0.059	0.055	0.053	0.153	0.761	0.096	0.085	0.066	0.052	0.044	0.046	0.091	0.057
ASV_191	-1.703	9.269	0.000973309206895727	0.0231131674422815	Depleted	Bacteria	Bacteroidetes	Cytophagia	Cytophagales	Unassigned	Ohtaekwangia	Unassigned	0.024	0.093	0.046	0.028	0.013	0.034	0.008	0.016	0.1	0.067	0.091	0.123	0.152	0.025
ASV_2863	-2.122	7.539	0.00097475744152479	0.0231131674422815	Depleted	Bacteria	Proteobacteria	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	0.004	0.023	0.009	0.003	0	0.008	0	0.005	0.019	0.027	0.012	0.046	0.015	0.019
ASV_161	-3.596	10.147	0.000986020177796387	0.0231462476872353	Depleted	Bacteria	Bacteroidetes	Cytophagia	Cytophagales	Unassigned	Ohtaekwangia	Ohtaekwangia_koreensis	0.016	0.202	0.012	0.073	0.003	0.008	0	0.003	0.028	0.018	0.047	1.004	0.085	0.028
ASV_2603	-2.755	6.98	0.000993740877149539	0.0231462476872353	Depleted	Bacteria	Planctomycetes	Planctomycetia	Planctomycetales	Planctomycetaceae	Blastopirellula	Blastopirellula_cremea	0.001	0.014	0.003	0.006	0	0	0	0	0.019	0.018	0.018	0.006	0	0.022
ASV_1851	-2.253	6.953	0.001024615107007	0.0236560259793195	Depleted	Bacteria	Proteobacteria	Deltaproteobacteria	Unassigned	Unassigned	Unassigned	Unassigned	0.002	0.012	0.006	0	0.003	0	0	0.003	0.013	0.015	0.018	0.012	0.009	0.006
ASV_1150	-3.841	7.331	0.00105092148611327	0.0240523943604358	Depleted	Bacteria	Firmicutes	Bacilli	Bacillales	Alicyclobacillaceae	Tumebacillus	Unassigned	0.001	0.022	0.003	0	0	0.003	0	0	0.031	0.006	0	0	0.076	0.019
ASV_344	1.432	9.152	0.0010790368570468	0.024482974204717	Enriched	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Unassigned	Unassigned	0.065	0.031	0.067	0.036	0.073	0.066	0.098	0.049	0.038	0.024	0.015	0.025	0.04	0.047
ASV_23	1.571	12.451	0.00109442747879045	0.0245667859655336	Enriched	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Pseudonocardiaceae	Amycolatopsis	Amycolatopsis_keratiniphila_subsp._keratiniphila	0.743	0.305	0.372	1.231	1.321	0.239	0.494	0.801	0.231	0.247	0.208	0.406	0.517	0.218
ASV_2149	3.5	6.697	0.0011013984589411	0.0245667859655336	Enriched	Bacteria	Proteobacteria	Gammaproteobacteria	Unassigned	Unassigned	Unassigned	Unassigned	0.007	0.001	0	0.006	0.01	0.005	0.021	0.003	0	0	0	0.003	0	0
ASV_1558	-2.342	6.803	0.00119640040438194	0.0262518120769653	Depleted	Bacteria	Bacteroidetes	Cytophagia	Cytophagales	Unassigned	Unassigned	Unassigned	0.001	0.01	0	0.003	0	0.003	0	0.003	0.009	0.015	0.015	0.006	0.009	0.006
ASV_96	1.336	11.022	0.00119957183786137	0.0262518120769653	Enriched	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Hyphomicrobiaceae	Devosia	Devosia_insulae	0.248	0.126	0.177	0.134	0.35	0.278	0.337	0.213	0.116	0.098	0.132	0.129	0.173	0.111
ASV_2659	-2.862	6.498	0.00121569255571214	0.0262518120769653	Depleted	Bacteria	Bacteroidetes	Cytophagia	Cytophagales	Unassigned	Ohtaekwangia	Unassigned	0	0.007	0	0.003	0	0	0	0	0.006	0.009	0.003	0.009	0.006	0.006
ASV_2895	-2.944	6.523	0.00121683931359794	0.0262518120769653	Depleted	Bacteria	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	0	0.007	0	0	0	0.003	0	0	0.016	0.006	0.003	0.006	0.003	0.009
ASV_574	-1.864	8.073	0.0012350341410255	0.0264277224323506	Depleted	Bacteria	Bacteroidetes	Cytophagia	Cytophagales	Unassigned	Ohtaekwangia	Unassigned	0.008	0.036	0.015	0.02	0.003	0.011	0	0.003	0.034	0.043	0.056	0.028	0.04	0.019
ASV_2475	-2.467	7.057	0.00126420335671601	0.0267203877564523	Depleted	Bacteria	Acidobacteria	Acidobacteria_Gp6	Unassigned	Unassigned	Gp6	Unassigned	0.002	0.015	0.003	0	0	0.003	0.003	0.003	0.013	0.012	0.012	0.003	0.009	0.041
ASV_862	-2.096	7.864	0.00127922480152469	0.0267203877564523	Depleted	Bacteria	Acidobacteria	Acidobacteria_Gp17	Unassigned	Unassigned	Gp17	Unassigned	0.006	0.033	0.003	0.02	0.005	0.005	0	0.003	0.041	0.024	0.018	0.006	0.052	0.057
ASV_2733	-3.898	6.378	0.00128869289472265	0.0267203877564523	Depleted	Bacteria	Planctomycetes	Planctomycetia	Planctomycetales	Planctomycetaceae	Unassigned	Unassigned	0	0.006	0	0	0	0	0	0	0	0.009	0	0.003	0.009	0.013
ASV_1714	-2.676	6.714	0.00128931962198687	0.0267203877564523	Depleted	Bacteria	Chloroflexi	Chloroflexia	Chloroflexales	Oscillochloridaceae	Oscillochloris	Unassigned	0.001	0.009	0	0.006	0	0	0	0	0.006	0.009	0.012	0.012	0.012	0.003
ASV_682	1.804	8.07	0.00132823573019186	0.027226208195601	Enriched	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Nocardioidaceae	Unassigned	Unassigned	0.029	0.01	0.027	0.034	0.042	0.013	0.031	0.03	0	0.024	0.006	0.012	0.006	0.013
ASV_1731	-4.166	7.517	0.00133441521931327	0.027226208195601	Depleted	Bacteria	Proteobacteria	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	0.001	0.025	0.006	0	0	0	0	0	0	0.024	0	0.037	0.088	0.003
ASV_1038	-6.316	7.681	0.00136853948296254	0.0277076609165954	Depleted	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Pantoea	Unassigned	0	0.037	0	0	0	0	0	0	0.222	0	0	0	0	0
ASV_723	-3.773	6.338	0.00145463805248171	0.0292260103368845	Depleted	Bacteria	Chloroflexi	Chloroflexia	Unassigned	Unassigned	Unassigned	Unassigned	0	0.005	0	0	0	0	0	0	0.003	0.015	0.003	0.003	0	0.006
ASV_1939	4.888	6.751	0.00153632110111441	0.0306333116525236	Enriched	Bacteria	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	0.009	0	0.003	0.003	0	0.048	0	0	0	0	0	0	0	0
ASV_544	-2.526	8.543	0.0015680626731163	0.0310311350048279	Depleted	Bacteria	Chloroflexi	Chloroflexia	Unassigned	Unassigned	Unassigned	Unassigned	0.009	0.061	0	0.039	0.008	0.003	0	0.003	0.066	0.146	0.059	0.015	0.018	0.06
ASV_1373	6.031	7.407	0.00158969492925972	0.0312244556254596	Enriched	Bacteria	Firmicutes	Bacilli	Bacillales	Paenibacillaceae_1	Brevibacillus	Unassigned	0.019	0	0	0	0.112	0	0	0	0	0	0	0	0	0
ASV_2357	-3.147	6.605	0.00164089141357664	0.0318819051908124	Depleted	Bacteria	Actinobacteria	Actinobacteria	Unassigned	Unassigned	Unassigned	Unassigned	0	0.008	0	0	0	0	0	0.003	0.009	0	0.003	0.009	0.018	0.009
ASV_2469	-2.647	6.695	0.00164739327733681	0.0318819051908124	Depleted	Bacteria	Bacteroidetes	Cytophagia	Cytophagales	Unassigned	Ohtaekwangia	Ohtaekwangia_kribbensis	0.001	0.009	0	0.006	0	0	0	0	0.013	0.003	0.003	0.012	0.009	0.016
ASV_1292	-3.527	7.143	0.00168615315280893	0.0322943973989534	Depleted	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Streptomycetaceae	Streptomyces	Unassigned	0.001	0.016	0	0	0	0.005	0	0	0.003	0.006	0.067	0.006	0.003	0.013
ASV_1517	-2.893	6.816	0.0016989048133519	0.0322943973989534	Depleted	Bacteria	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	0.001	0.011	0	0.003	0	0	0.003	0	0.028	0.006	0.02	0.003	0.003	0.006
ASV_64	1.25	11.378	0.00170551718786266	0.0322943973989534	Enriched	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Unassigned	Unassigned	Unassigned	0.319	0.169	0.177	0.263	0.348	0.443	0.337	0.35	0.163	0.101	0.199	0.2	0.219	0.133
ASV_1496	-2.742	7.354	0.00174382361343219	0.0324266508529258	Depleted	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Bradyrhizobiaceae	Bradyrhizobium	Unassigned	0.002	0.021	0.009	0.006	0	0	0	0	0.034	0.046	0	0.018	0.015	0.013
ASV_62	1.222	11.681	0.0017453174828225	0.0324266508529258	Enriched	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Ensifer	Unassigned	0.388	0.216	0.28	0.221	0.418	0.419	0.598	0.391	0.178	0.183	0.184	0.222	0.243	0.285
ASV_218	2.271	9.805	0.0017494621660773	0.0324266508529258	Enriched	Bacteria	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	0.122	0.032	0.046	0.07	0.003	0.461	0.052	0.101	0.041	0.031	0.032	0.022	0.033	0.035
ASV_246	-1.543	9.954	0.00178190080546451	0.0327969434963817	Depleted	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae_1	Bacillus	Bacillus_thuringiensis	0.044	0.159	0.079	0.064	0.023	0.013	0.039	0.046	0.153	0.082	0.108	0.203	0.058	0.351
ASV_2327	-2.257	7.387	0.00183870577090858	0.0334852119769236	Depleted	Bacteria	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	0.003	0.02	0.009	0.003	0.003	0.005	0	0	0.022	0.018	0.029	0.037	0.006	0.006
ASV_331	1.259	9.322	0.00184474002152505	0.0334852119769236	Enriched	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Hyphomicrobiaceae	Devosia	Unassigned	0.074	0.038	0.058	0.095	0.067	0.045	0.088	0.087	0.034	0.024	0.053	0.022	0.049	0.047
ASV_1313	5.784	7.295	0.00190881456253532	0.0343397876479503	Enriched	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Unassigned	Unassigned	0.021	0	0	0.123	0	0	0	0	0	0	0	0	0	0
ASV_391	1.98	9.093	0.00191791367182701	0.0343397876479503	Enriched	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Unassigned	Unassigned	0.07	0.022	0.034	0.039	0.047	0.037	0.06	0.202	0.016	0.024	0	0.015	0.049	0.028
ASV_2532	-1.902	7.588	0.00194463473317675	0.0343601797929119	Depleted	Bacteria	Proteobacteria	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	0.005	0.025	0.012	0.011	0.003	0.003	0	0.003	0.053	0.012	0.029	0.012	0.015	0.025
ASV_848	-1.939	7.563	0.00194516215393004	0.0343601797929119	Depleted	Bacteria	Verrucomicrobia	Opitutae	Opitutales	Opitutaceae	Opitutus	Opitutus_terrae	0.004	0.024	0	0.003	0.008	0.003	0.01	0.003	0.022	0.012	0.009	0.025	0.03	0.044
ASV_116	2.952	10.934	0.00197674302847843	0.0346852510063683	Enriched	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Pseudonocardiaceae	Kibdelosporangium	Kibdelosporangium_phytohabitans	0.262	0.048	0.021	0.092	0.021	0.021	1.382	0.033	0.053	0.058	0.029	0.058	0.055	0.035
ASV_2547	4.69	6.666	0.00200761923891894	0.0347629199970325	Enriched	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Unassigned	Unassigned	Unassigned	0.008	0	0.003	0.003	0	0	0	0.044	0	0	0	0	0	0
ASV_1328	-2.24	7.104	0.00200949287590956	0.0347629199970325	Depleted	Bacteria	Actinobacteria	Actinobacteria	Unassigned	Unassigned	Unassigned	Unassigned	0.002	0.015	0.006	0.003	0	0.003	0.003	0	0.016	0.031	0.009	0.018	0.003	0.013
ASV_1149	-5.954	7.432	0.00202079284177279	0.0347629199970325	Depleted	Bacteria	Firmicutes	Bacilli	Bacillales	Paenibacillaceae_1	Paenibacillus	Unassigned	0	0.029	0	0	0	0	0	0	0.172	0	0	0	0	0
ASV_1120	-1.585	7.812	0.0020807892794156	0.0352934932103802	Depleted	Bacteria	Verrucomicrobia	Spartobacteria	Unassigned	Unassigned	Spartobacteria_genera_incertae_sedis	Unassigned	0.007	0.029	0.009	0.006	0.008	0.003	0.008	0.011	0.034	0.018	0.029	0.012	0.024	0.054
ASV_716	-2.665	7.31	0.00210051021876248	0.0352934932103802	Depleted	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Streptomycetaceae	Streptomyces	Unassigned	0.002	0.019	0.003	0.008	0	0	0.003	0	0.013	0.04	0.009	0.034	0	0.022
ASV_2251	-1.829	7.475	0.00215294689429046	0.0352934932103802	Depleted	Bacteria	Actinobacteria	Actinobacteria	Acidimicrobiales	Unassigned	Unassigned	Unassigned	0.005	0.021	0.015	0.006	0.005	0	0.003	0	0.016	0.018	0.018	0.018	0.033	0.022
ASV_1042	-2.348	7.141	0.002154194744649	0.0352934932103802	Depleted	Bacteria	Actinobacteria	Actinobacteria	Acidimicrobiales	Iamiaceae	Aquihabitans	Aquihabitans_daechungensis	0.002	0.016	0.003	0.008	0.003	0	0	0	0.006	0.009	0.006	0.015	0.024	0.035
ASV_1481	5.778	7.24	0.00215572910476085	0.0352934932103802	Enriched	Bacteria	Firmicutes	Bacilli	Bacillales	Paenibacillaceae_1	Brevibacillus	Brevibacillus_ginsengisoli	0.016	0	0	0	0.093	0	0	0	0	0	0	0	0	0
ASV_137	1.085	10.443	0.00216254448603805	0.0352934932103802	Enriched	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Nocardioidaceae	Nocardioides	Unassigned	0.16	0.095	0.149	0.151	0.21	0.175	0.145	0.131	0.113	0.095	0.111	0.062	0.109	0.082
ASV_1235	-1.68	7.57	0.00216362423631958	0.0352934932103802	Depleted	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Haliangiaceae	Haliangium	Unassigned	0.006	0.022	0.012	0.003	0	0.005	0.003	0.011	0.025	0.021	0.029	0.025	0.018	0.016
ASV_916	-2.595	8.044	0.00216906181657508	0.0352934932103802	Depleted	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae_1	Bacillus	Unassigned	0.005	0.044	0	0.011	0.005	0.008	0.003	0.003	0.172	0.006	0.009	0.006	0.021	0.047
ASV_1932	-2.467	6.628	0.00217231987085167	0.0352934932103802	Depleted	Bacteria	Actinobacteria	Actinobacteria	Unassigned	Unassigned	Unassigned	Unassigned	0.001	0.008	0.003	0	0	0	0	0.003	0.016	0.009	0.003	0.003	0.009	0.009
ASV_1803	-3.776	6.339	0.00220042957693297	0.035530862861887	Depleted	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Flavobacterium	Unassigned	0	0.005	0	0	0	0	0	0	0.006	0.015	0.006	0	0.003	0
ASV_1603	-4.138	7.075	0.0022270361566528	0.0357412144165255	Depleted	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Pseudonocardiaceae	Unassigned	Unassigned	0	0.018	0	0.003	0	0	0	0	0.056	0.037	0	0	0	0.013
ASV_2910	-2.288	6.96	0.00231377764411545	0.0369082591473447	Depleted	Bacteria	Acidobacteria	Acidobacteria_Gp4	Unassigned	Unassigned	Unassigned	Unassigned	0.002	0.013	0	0.003	0.003	0	0	0.005	0.009	0.009	0.015	0.006	0.006	0.032
ASV_2898	-3.474	6.251	0.00233640640144853	0.0370447087265816	Depleted	Bacteria	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	0	0.004	0	0	0	0	0	0	0.003	0.009	0	0.003	0.003	0.006
ASV_2153	-2.748	6.46	0.00237434118213877	0.0374207544394566	Depleted	Bacteria	Chloroflexi	Chloroflexia	Unassigned	Unassigned	Unassigned	Unassigned	0	0.006	0	0	0.003	0	0	0	0.006	0.009	0.003	0.003	0.009	0.006
ASV_1113	-2.464	7.931	0.0024584285894177	0.0385153812342107	Depleted	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Streptomycetaceae	Streptomyces	Unassigned	0.005	0.035	0.009	0.008	0	0	0.003	0.011	0.022	0.082	0.02	0.055	0	0.028
ASV_1822	-2.401	6.829	0.00247515552660893	0.0385479842960634	Depleted	Bacteria	Proteobacteria	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	0.001	0.011	0.006	0	0	0.003	0	0	0.009	0.003	0.009	0.006	0.021	0.016
ASV_1525	2.713	6.887	0.00251841037746476	0.0389909183146308	Enriched	Bacteria	Proteobacteria	Deltaproteobacteria	Bdellovibrionales	Bdellovibrionaceae	Bdellovibrio	Bdellovibrio_bacteriovorus	0.009	0.002	0.006	0.008	0.003	0.008	0.028	0.003	0	0.003	0	0.003	0	0.003
ASV_877	2.527	7.168	0.00255024207702497	0.0392528488112849	Enriched	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Unassigned	Unassigned	0.013	0.002	0.009	0.008	0.005	0.011	0.031	0.014	0	0	0.012	0	0.003	0
ASV_204	-1.35	9.169	0.00269236252827025	0.040971074330536	Depleted	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Cryomorphaceae	Unassigned	Unassigned	0.026	0.083	0.043	0.028	0.044	0.019	0.016	0.008	0.088	0.064	0.117	0.086	0.052	0.089
ASV_1268	-2.797	7.21	0.00269300754528219	0.040971074330536	Depleted	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Streptomycetaceae	Streptomyces	Streptomyces_bullii	0.002	0.019	0.006	0.006	0	0	0	0	0.075	0.009	0.009	0.003	0.009	0.009
ASV_1992	-2.621	6.687	0.00274852119765869	0.041575332139297	Depleted	Bacteria	Bacteroidetes	Cytophagia	Cytophagales	Unassigned	Ohtaekwangia	Ohtaekwangia_koreensis	0.001	0.009	0.003	0.003	0	0	0	0	0.025	0.009	0.009	0.003	0.003	0.006
ASV_69	3.278	11.841	0.00277506515010515	0.0417369798575814	Enriched	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Pseudonocardiaceae	Kibdelosporangium	Kibdelosporangium_phytohabitans	0.56	0.074	0.055	0.039	0.01	3.177	0.008	0.074	0.081	0.076	0.035	0.102	0.106	0.044
ASV_1044	1.711	7.402	0.00287047554124186	0.04259911252756	Enriched	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Unassigned	Unassigned	0.015	0.006	0.015	0.017	0.013	0.016	0.021	0.011	0.006	0.003	0.015	0.003	0.006	0
ASV_956	1.645	7.523	0.00287154126181522	0.04259911252756	Enriched	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Erythrobacteraceae	Altererythrobacter	Unassigned	0.017	0.007	0.015	0.014	0.029	0.013	0.013	0.019	0.006	0.003	0.006	0.006	0.015	0.003
ASV_709	-2.447	7.816	0.00288094302048088	0.04259911252756	Depleted	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Unassigned	Unassigned	0.005	0.03	0.006	0.008	0.003	0.003	0	0.008	0.016	0.003	0.038	0.08	0.04	0.003
ASV_904	2.299	7.302	0.00291746269465271	0.042898110683385	Enriched	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Burkholderia	Burkholderia_heleia	0.015	0.004	0.003	0.008	0.031	0.032	0.008	0.005	0.006	0	0.003	0.006	0.003	0.003
ASV_289	-1.205	9.426	0.00294238364737376	0.0430241875549319	Depleted	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Micrococcaceae	Unassigned	Unassigned	0.035	0.097	0.055	0.039	0.042	0.021	0.023	0.027	0.056	0.15	0.091	0.08	0.091	0.117
ASV_2363	-3.599	6.285	0.00297326729102654	0.0432355774032147	Depleted	Bacteria	Bacteroidetes	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	0	0.005	0	0	0	0	0	0	0.013	0.003	0	0	0.009	0.003
ASV_1005	-1.85	7.049	0.00306469515951975	0.0443202069222856	Depleted	Bacteria	Bacteroidetes	Cytophagia	Cytophagales	Unassigned	Ohtaekwangia	Unassigned	0.003	0.013	0.009	0.003	0	0.003	0	0.003	0.019	0.012	0.015	0.015	0.006	0.013
ASV_777	-1.981	7.668	0.00308538089017084	0.0443755328028942	Depleted	Bacteria	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	0.005	0.027	0.009	0	0.005	0	0.005	0.011	0.072	0.012	0.009	0.018	0.021	0.032
ASV_1369	2.453	6.966	0.00328450346102396	0.0468870514253517	Enriched	Bacteria	Proteobacteria	Gammaproteobacteria	Unassigned	Unassigned	Unassigned	Unassigned	0.01	0.002	0.003	0.011	0.003	0.019	0.016	0.011	0	0	0	0.009	0	0.003
ASV_2367	-4.116	6.464	0.00329563241401598	0.0468870514253517	Depleted	Bacteria	Actinobacteria	Actinobacteria	Solirubrobacterales	Solirubrobacteraceae	Solirubrobacter	Unassigned	0	0.007	0	0	0	0	0	0	0.031	0	0	0	0.006	0.006
ASV_662	4.2	8.421	0.00334102159940458	0.0472772518797465	Enriched	Bacteria	Firmicutes	Bacilli	Bacillales	Paenibacillaceae_1	Paenibacillus	Unassigned	0.049	0.003	0	0.003	0	0.135	0	0.153	0.003	0	0.006	0	0	0.009
ASV_2177	-2.459	7.03	0.00338514575698497	0.0476454739699703	Depleted	Bacteria	Proteobacteria	Oligoflexia	Oligoflexales	Oligoflexaceae	Oligoflexus	Oligoflexus_tunisiensis	0.002	0.014	0.006	0.006	0	0	0	0	0.022	0.027	0.006	0	0.015	0.016
ASV_2167	-2.623	6.698	0.00346895340409137	0.0485653476572791	Depleted	Bacteria	Bacteroidetes	Cytophagia	Cytophagales	Unassigned	Unassigned	Unassigned	0.001	0.009	0	0	0	0.003	0	0.003	0.022	0.009	0.006	0.012	0	0.006
ASV_2483	-5.592	7.139	0.00353845475659713	0.0492762588326119	Depleted	Bacteria	Firmicutes	Bacilli	Bacillales	Paenibacillaceae_1	Paenibacillus	Paenibacillus_odorifer	0	0.017	0	0	0	0	0	0	0	0	0	0.102	0	0
ASV_1745	1.616	7.35	0.0035864973763606	0.0495245501156624	Enriched	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Nocardioidaceae	Nocardioides	Unassigned	0.015	0.006	0.009	0.02	0.008	0.021	0.013	0.016	0.003	0.006	0.009	0.003	0.009	0.003
ASV_56	1.004	11.802	0.00359852153191257	0.0495245501156624	Enriched	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Hyphomicrobiaceae	Devosia	Unassigned	0.412	0.258	0.412	0.333	0.379	0.456	0.513	0.38	0.25	0.262	0.196	0.302	0.319	0.221
ASV_1862	1.361	7.793	0.00363206450943485	0.0495245501156624	Enriched	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Unassigned	Unassigned	0.021	0.01	0.021	0.022	0.021	0.016	0.023	0.025	0.013	0.009	0.009	0.003	0.018	0.009
ASV_267	1.424	9.31	0.0036329227575162	0.0495245501156624	Enriched	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Unassigned	Unassigned	Unassigned	0.072	0.035	0.064	0.042	0.088	0.045	0.153	0.038	0.031	0.037	0.029	0.028	0.052	0.032
ASV_365	1.67	8.813	0.00365036577600247	0.0495245501156624	Enriched	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Asticcacaulis	Asticcacaulis_solisilvae	0.051	0.021	0.027	0.017	0.031	0.111	0.072	0.049	0.028	0.015	0.041	0.009	0.012	0.019
